,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
10,1477426120702103554,1477426120702103554,1641080811000.0,2022-01-01 23:46:51,+0000,,"wes ngene tah? jare NGANU ijeh NORMAL eheheh  tau pengen ng jogja, jare gek akih klitih wae aku ra sido merat 👀",in,[],[],1229346517997293574,1229346517997293574,NikkeyAyu,Botol Kecap,6,23,https://twitter.com/NikkeyAyu/status/1477426120702103554,[],[],0,,False,1,0,0,https://twitter.com/merapi_uncover/status/1477244582668627970,klitih,,,,,,,[],,,,
11,1477424826029510656,1477424826029510656,1641080502000.0,2022-01-01 23:41:42,+0000,,"Kan tujuannya emang buat konten sensasional akhir taun, perpecahan horizontal 😂  Bajer gak laku kalo Indonesia ributnya cuma ribut klitih sama bola 😂",in,[],[],1448080308,1448080308,strike_bravo_b,#ReformasiDiKorupsi - Budi Setiawan,6,23,https://twitter.com/strike_bravo_b/status/1477424826029510656,[],[],0,,False,4,0,1,https://twitter.com/birututur/status/1477236575029264386,klitih,,,,,,,[],,,,
12,1477424708597403648,1477310961123934213,1641080474000.0,2022-01-01 23:41:14,+0000,,@halosleman @CeciliaSuwanda1 PK @ganjarpranowo tolong preman klitih ini dihabisi.  Nb. Ngarep gubernur asline ga obah blas.,in,[],[],239712409,239712409,J_Aryoko,Aryoko,6,23,https://twitter.com/J_Aryoko/status/1477424708597403648,[],[],0,,False,1,1,0,,klitih,,,,,,,"[{'screen_name': 'halosleman', 'name': 'isane komentar', 'id': '828791592'}, {'screen_name': 'CeciliaSuwanda1', 'name': 'Cecilia Suwanda', 'id': '899597703058817024'}]",,,,
13,1477424617253859333,1477263586825105412,1641080452000.0,2022-01-01 23:40:52,+0000,,"@PoldaJogja @polresjogja Pak polisi giatkan patroli keliling pd malam hari donk pak. Sweeping tuh bocil2 yg nongkrong2 ga jelas. Kasih hukuman sosial ( nyapu jalanan, bersihin wc umum, bersihin got etc..) pd pelaku klitih di bawah umur utk efek jera.  #jogjatidakaman",in,['jogjatidakaman'],[],894085686470483968,894085686470483968,wahyu_djanti88,Wahyu Djanti88 Tonggone Sherina-no DM,6,23,https://twitter.com/wahyu_djanti88/status/1477424617253859333,[],[],0,,False,1,0,0,,klitih,,,,,,,"[{'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}, {'screen_name': 'polresjogja', 'name': 'POLRESTA YOGYAKARTA', 'id': '2818951754'}]",,,,
14,1477424158770302979,1477243252256374786,1641080343000.0,2022-01-01 23:39:03,+0000,,@viassokta @Vent04_ @AnasChabibun @al_arif14 @jawafess @Upil_Jarann @merapi_uncover Lha selama ini koruptor (katanya) bisa dikejar. Teroris yang masih tidur pun bisa tertangkap. Lha mosok cuman gerombolan bocah sliwar-sliwer bacok orang ga bisa diatasi dan diantisipasi tho pak? Apa harus ada undian rakyat berburu klitih berhadiah sembako?  https://t.co/619LVpfU1g,in,[],[],239712409,239712409,J_Aryoko,Aryoko,6,23,https://twitter.com/J_Aryoko/status/1477424158770302979,['https://twitter.com/PoldaJogja/status/1477264103810863106?t=E6GHkctig1PH_xbp76vKWg&s=19'],[],0,,False,4,1,0,https://twitter.com/PoldaJogja/status/1477264103810863106?t=E6GHkctig1PH_xbp76vKWg&s=19,klitih,,,,,,,"[{'screen_name': 'viassokta', 'name': 'viasokta', 'id': '902968835929587712'}, {'screen_name': 'Vent04_', 'name': '404 NOT FOUND', 'id': '1434887490'}, {'screen_name': 'AnasChabibun', 'name': 'bibun', 'id': '1601164572'}, {'screen_name': 'al_arif14', 'name': 'Penonton Umum', 'id': '833230854'}, {'screen_name': 'jawafess', 'name': '#IndonesiaTanpaGarangan', 'id': '1163303067879477248'}, {'screen_name': 'Upil_Jarann', 'name': '𝖀𝖕𝖎𝖑 𝕵𝖆𝖗𝖆𝖓𝖓', 'id': '1922753293'}, {'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}]",,,,
15,1477424156203368449,1477424156203368449,1641080342000.0,2022-01-01 23:39:02,+0000,,"sering lewat situ padahal, klitih jancok",in,[],[],696157555081347072,696157555081347072,citizenerazed,⑂ LP9 ⑂,6,23,https://twitter.com/citizenerazed/status/1477424156203368449,[],[],0,,False,0,0,0,https://twitter.com/budhihermanto/status/1477266561819824133,klitih,,,,,,,[],,,,
16,1477424098754007042,1477424098754007042,1641080329000.0,2022-01-01 23:38:49,+0000,,"Wait, what the ih is Klitih?",en,[],[],14404402,14404402,gandrasta,Gandrasta Bangko,6,23,https://twitter.com/gandrasta/status/1477424098754007042,[],[],0,,False,0,5,0,,klitih,,,,,,,[],,,,
17,1477423943279468544,1477423943279468544,1641080291000.0,2022-01-01 23:38:11,+0000,,Dari kemaren baca berita tentang Eijkman. Ditambah pagi ini baca respon Gubernur DIY soal klitih. Makin hopeless sama ini negara. Pengen ga dipikirin tapi sliweran di timeline. Hari minggu lho ini! Awal tahun pula! Udah pesimis aja 🤦,in,[],[],108608356,108608356,Farraaas,nur,6,23,https://twitter.com/Farraaas/status/1477423943279468544,[],[],0,,False,0,1,0,,klitih,,,,,,,[],,,,
18,1477423203303636994,1477266561819824133,1641080115000.0,2022-01-01 23:35:15,+0000,,@budhihermanto @iqbal2901 @muhammadiyah @PoldaJogja Astagfirullah...mo jatuh berapa korban lagi mpe aparat tegas ma perusuh2 ini @DivHumas_Polri @PoldaJogja @humas_jogja ???! Warga bhak mdptkn keamanan saat berada di luar rumah. Sy dukung aparat sweeping anak2 remaja yg nongkrong2 ga jelas. Hukum sosial kl pelaku klitih ttangkap,in,[],[],894085686470483968,894085686470483968,wahyu_djanti88,Wahyu Djanti88 Tonggone Sherina-no DM,6,23,https://twitter.com/wahyu_djanti88/status/1477423203303636994,[],[],0,,False,4,0,0,,klitih,,,,,,,"[{'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'iqbal2901', 'name': 'muhammad iqbal', 'id': '965649290'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
19,1477422648422723584,1477276510234968065,1641079983000.0,2022-01-01 23:33:03,+0000,,@tukangrosok___ Klitih - naga - PKS - gorengan SJW ..   Ramuan yg seperti nya kerasa ada korelasinya memang.,in,[],[],433128290,433128290,HendrawanSTB,~🌿WangiPinus🌿~,6,23,https://twitter.com/HendrawanSTB/status/1477422648422723584,[],[],0,,False,2,0,0,,klitih,,,,,,,"[{'screen_name': 'tukangrosok___', 'name': 'Tukang Rosok ❤💯🇮🇩', 'id': '1387838579435458565'}]",,,,
20,1477422550950969345,1477116595512090628,1641079959000.0,2022-01-01 23:32:39,+0000,,"@nafimubarack @mawakresna Nah, itu isu yang juga musti dicari jalan keluar. Pelaku kejahatan di bawah umur mustinya tetap dihukum apalagi jika kejahatannya macam klitih.",in,[],[],135413212,135413212,HastoSuprayogo,Hasto Suprayogo,6,23,https://twitter.com/HastoSuprayogo/status/1477422550950969345,[],[],0,,False,1,0,0,,klitih,,,,,,,"[{'screen_name': 'nafimubarack', 'name': ""Muhammad Nafi'"", 'id': '132126124'}, {'screen_name': 'mawakresna', 'name': 'Mawa Kresna', 'id': '871103989'}]",,,,
21,1477422125291958278,1476974794726084609,1641079858000.0,2022-01-01 23:30:58,+0000,,@dunxchill @b_bimantoro @halosleman Perlu ada undian berburu klitih.,in,[],[],239712409,239712409,J_Aryoko,Aryoko,6,23,https://twitter.com/J_Aryoko/status/1477422125291958278,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'dunxchill', 'name': 'dundun', 'id': '1189903457517309953'}, {'screen_name': 'b_bimantoro', 'name': 'Bangun Bimantoro', 'id': '144504312'}, {'screen_name': 'halosleman', 'name': 'isane komentar', 'id': '828791592'}]",,,,
22,1477420991252873216,1477420991252873216,1641079588000.0,2022-01-01 23:26:28,+0000,,"Wah ketemu rombongan klitih ping piro wae. Untung e iseh dinei slamet   Jambidan, Banguntapan, Berbah, Godean, Jl Monjali, Jakal, dll.   #daruratklitih",in,['daruratklitih'],[],1232811779463503872,1232811779463503872,wowgendud,MasHar,6,23,https://twitter.com/wowgendud/status/1477420991252873216,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
23,1477420875984953344,1477277017900945409,1641079560000.0,2022-01-01 23:26:00,+0000,,"@ismailfahmi Dari ge kuliah ampe udh lulus. Ni klitih ga selesai2😔. Ngeri bat parah, dlu temen pernah d rampog pas ngontel, se laptop2nya sama tas2nya d bawa kaboorrr",in,[],[],2735829146,2735829146,shofiabatuttah,Qb,6,23,https://twitter.com/shofiabatuttah/status/1477420875984953344,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'ismailfahmi', 'name': 'Ismail Fahmi', 'id': '34075325'}]",,,,
24,1477420712507830277,1477420712507830277,1641079521000.0,2022-01-01 23:25:21,+0000,,"Kalau pemerintah sibuk denial dan menuduh ada pihak yang besar besarkan kekerasan klitih, maka tunggulah kurban terus berjatuhan",in,[],[],1248408907,1248408907,LHKPDIY,LHKPDIY,6,23,https://twitter.com/LHKPDIY/status/1477420712507830277,[],[],0,,False,0,0,0,https://twitter.com/halosleman/status/1476974794726084609,klitih,,,,,,,[],,,,
25,1477420338946314240,1477420338946314240,1641079432000.0,2022-01-01 23:23:52,+0000,,"Polda DIY hrs lebih serius menangani klitih,jangan sampai ada kesan pembiaran Nyuwun dukungan Ngarsa Dalem &amp; Gusti Pembayun turun tangan ngendikan dgn warga Sleman, Jogja &amp; Bantul gotong rotong mengamankan lingkungan  #JogjaDaruratklitih",in,['jogjadaruratklitih'],[],924309025444864000,924309025444864000,damarwidi99,DW,6,23,https://twitter.com/damarwidi99/status/1477420338946314240,[],[],0,,False,0,0,0,https://twitter.com/budhihermanto/status/1477266561819824133,klitih,,,,,,,[],,,,
26,1477419789719015424,1477415729150382080,1641079301000.0,2022-01-01 23:21:41,+0000,,@gadisanak1 Esensi jadi klitih tuh apaan sih?,in,[],[],1214851037183406081,1214851037183406081,ppocicank,ayd.,6,23,https://twitter.com/ppocicank/status/1477419789719015424,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'gadisanak1', 'name': 'bunda kecil\U0001f90f🏻', 'id': '1291797382263267328'}]",,,,
27,1477419756760100864,1477081650706059266,1641079293000.0,2022-01-01 23:21:33,+0000,,@KompasTV Opo kudu keno klitih sik lg mudenkkk???,in,[],[],1099094022147080192,1099094022147080192,lovemel0ve,meeeeeee,6,23,https://twitter.com/lovemel0ve/status/1477419756760100864,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]",,,,
28,1477418994290200576,1477244582668627970,1641079112000.0,2022-01-01 23:18:32,+0000,,"@ardiotthere_ @merapi_uncover @al_arif14 Semisal iseh batas normal sing jarene kui, pelaku klitih nek kecekel diobong po digawe cacat wae pie yo, pisan wae nggo peringatan muehehehee",in,[],[],908660735961579520,908660735961579520,aqidakid,100%Hustle,6,23,https://twitter.com/aqidakid/status/1477418994290200576,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'ardiotthere_', 'name': 'ard.arch', 'id': '819581647'}, {'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'al_arif14', 'name': 'Penonton Umum', 'id': '833230854'}]",,,,
29,1477418045664468993,1477266561819824133,1641078885000.0,2022-01-01 23:14:45,+0000,,@budhihermanto @muhammadiyah @PoldaJogja Klitih apaaan ya?,in,[],[],1264387821789278208,1264387821789278208,calon_parumaen,Calon Parumaen,6,23,https://twitter.com/calon_parumaen/status/1477418045664468993,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
30,1477417667564740614,1477417667564740614,1641078795000.0,2022-01-01 23:13:15,+0000,,"""wah ini hoax! klitih cuma akal-akal yg ngga suka jogja"" —ngarsa dalem",in,[],[],1292390892884512768,1292390892884512768,vvaterberak,k e i s u k e — b a j i,6,23,https://twitter.com/vvaterberak/status/1477417667564740614,[],[],0,,False,0,0,0,https://twitter.com/merapi_uncover/status/1477244582668627970,klitih,,,,,,,[],,,,
31,1477417615396007940,1477417615396007940,1641078783000.0,2022-01-01 23:13:03,+0000,,"dari kemaren2 berita klitih lewat terus di tl, kok aku jd agak takut ya mau ambil ugm😔😭",in,[],[],1334468322599915520,1334468322599915520,philoxeneea,putri,6,23,https://twitter.com/philoxeneea/status/1477417615396007940,[],[],0,,False,0,2,0,,klitih,,,,,,,[],,,,
32,1477417244426588160,1477417242404876289,1641078694000.0,2022-01-01 23:11:34,+0000,,Tp buat statement pemerintah aku iseh ngeroso nak berita klitih ki munggah mergo ono le nyumet neng pemerintah ra iso ngelak nak klitih ki acen ono dan MERESAHKAN DAN MEMBAHAYAKAN masyarakat disini.  Asuog,in,[],[],3093227287,3093227287,ikanijoo,ikan ijo,6,23,https://twitter.com/ikanijoo/status/1477417244426588160,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
33,1477417189862899714,1477015473682194439,1641078681000.0,2022-01-01 23:11:21,+0000,,"@merapi_uncover @ericnovaa_ Membasmi klitih tidak membuat cepat naik jabatan kali yaa opo peh ra ono duite, mosok yo polisi tni yang terlatih selalu kecolongan aksi klitih tiap tahun, kan wagu banget lho iki yakin sumpah. Bener ra?",in,[],[],154014140,154014140,luqmantaufiq_,luqman taufiq,6,23,https://twitter.com/luqmantaufiq_/status/1477417189862899714,[],[],0,,False,3,0,0,,klitih,,,,,,,"[{'screen_name': 'merapi_uncover', 'name': 'IG: Merapi_Uncover', 'id': '1279804428724211712'}, {'screen_name': 'ericnovaa_', 'name': 'LARE TODEP', 'id': '1020145736107769858'}]",,,,
34,1477417036372332548,1477266561819824133,1641078645000.0,2022-01-01 23:10:45,+0000,,"@budhihermanto @muhammadiyah @PoldaJogja Klitih ini kejahatan semacam apakah,?",in,[],[],1381213889879138304,1381213889879138304,Shanghong20,Shanghong,6,23,https://twitter.com/Shanghong20/status/1477417036372332548,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
35,1477416888837677057,1477266561819824133,1641078610000.0,2022-01-01 23:10:10,+0000,,@budhihermanto @manukjalak2 @muhammadiyah @PoldaJogja Mudah2an Allah berikan kepada mas korban klitih itu kesembuhan dan sehat walafiat kembali untuk beramal salih. Dan Allah mudahkan kpd aparat penegak hukum menangkap dan mengadili pelaku supaya jera dan bertobat. Amin,in,[],[],1409308736133373956,1409308736133373956,Maulana00226002,ابن عبد الله وابن أمته,6,23,https://twitter.com/Maulana00226002/status/1477416888837677057,[],[],0,,False,3,1,0,,klitih,,,,,,,"[{'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'manukjalak2', 'name': 'manukjalak', 'id': '1416530840893358084'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
36,1477416823020666882,1477416823020666882,1641078594000.0,2022-01-01 23:09:54,+0000,,Berkesenian ala anak anak Kanoman di mana lokasi RBK berada. Pelatih yang telaten dan anak anak yang bersemangat adalah kunci kerja kebudayaan. Lawan klitih memakan kurban terus menerus  https://t.co/0k3Gh1j5A9,in,[],[],550306853,550306853,MabacaKomunitas,Rumah Baca Komunitas,6,23,https://twitter.com/MabacaKomunitas/status/1477416823020666882,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1477416737347813376/pu/img/5A35RZQ0ZTo7cXWY.jpg,False,3,0,1,,klitih,,,,,,,[],,,,
37,1477415902328995841,1477415902328995841,1641078374000.0,2022-01-01 23:06:14,+0000,,Hampir tiap hari terjadi...  Btw suka herwn tiap post begini masih ada aja yg tanya klitih itu apa 😅  Ya ga salah sih..,in,[],[],57025341,57025341,putradanahita,Made Putra Danahita,6,23,https://twitter.com/putradanahita/status/1477415902328995841,[],[],0,,False,0,0,0,https://twitter.com/budhihermanto/status/1477266561819824133,klitih,,,,,,,[],,,,
38,1477415893520900100,1477266561819824133,1641078372000.0,2022-01-01 23:06:12,+0000,,"@andecandeci_ @finskk @budhihermanto @JogjaUpdate @muhammadiyah @PoldaJogja jadi dapat disimpulkan bahwa Klitih di Yogya itu benar by design, yaitu men-design operasi atau kegiatannya di area Yogya yang sepi ... 🤔",in,[],[],4373496012,4373496012,soendoet1980,RAHMANIKA Consulting,6,23,https://twitter.com/soendoet1980/status/1477415893520900100,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'andecandeci_', 'name': 'deka', 'id': '1177562706536099841'}, {'screen_name': 'finskk', 'name': 'Fino', 'id': '1063037524040282112'}, {'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'JogjaUpdate', 'name': 'jogjaupdate.com', 'id': '128175561'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
39,1477414963605999619,1477266561819824133,1641078151000.0,2022-01-01 23:02:31,+0000,,"@budhihermanto @muhammadiyah @PoldaJogja Kalau klitih memang bangga pas ketangkep polisi, gmn misal ditangkap trus diwudani di tempat umum saja?",in,[],[],235073654,235073654,Ma_Kar,Manggala Kartika,6,23,https://twitter.com/Ma_Kar/status/1477414963605999619,[],[],0,,False,0,0,0,,klitih,,,,,,,"[{'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
40,1477414335458725899,1477414335458725899,1641078001000.0,2022-01-01 23:00:01,+0000,,"Fenomena klitih atau kejahatan jalanan di DI Yogyakarta masih terus jadi sorotan. Sabtu dini hari, beredar informasi kejadian klitih di Jalan Godean. Namun, Polisi menyebut peristiwa itu hanya kecelakaan lalu lintas. #Nusantara #AdadiKompas    https://t.co/0A77LxX20B",in,"['nusantara', 'adadikompas']",[],255866913,255866913,hariankompas,Harian Kompas,6,23,https://twitter.com/hariankompas/status/1477414335458725899,['https://www.kompas.id/baca/nusantara/2022/01/01/viral-klitih-di-jalan-godean-sleman-polisi-sebut-kecelakaan-lalu-lintas?utm_source=medsos_twitter&utm_medium=link'],[],0,,False,7,1,1,,klitih,,,,,,,[],,,,
41,1477413651719999488,1477266561819824133,1641077838000.0,2022-01-01 22:57:18,+0000,,"@andecandeci_ @finskk @budhihermanto @JogjaUpdate @muhammadiyah @PoldaJogja Tapi tapi, jujurly aku malih afraid karepe alone lek apene budal vacation nang jogja mergo enek klitih",in,[],[],280222290,280222290,RiencingP,Roll D Dice,6,22,https://twitter.com/RiencingP/status/1477413651719999488,[],[],0,,False,0,1,0,,klitih,,,,,,,"[{'screen_name': 'andecandeci_', 'name': 'deka', 'id': '1177562706536099841'}, {'screen_name': 'finskk', 'name': 'Fino', 'id': '1063037524040282112'}, {'screen_name': 'budhihermanto', 'name': 'Budhi Hermanto', 'id': '83831657'}, {'screen_name': 'JogjaUpdate', 'name': 'jogjaupdate.com', 'id': '128175561'}, {'screen_name': 'muhammadiyah', 'name': 'Muhammadiyah', 'id': '73309923'}, {'screen_name': 'PoldaJogja', 'name': 'Polda D.I. Yogyakarta', 'id': '818341300797722624'}]",,,,
42,1477412373807861761,1477412373807861761,1641077533000.0,2022-01-01 22:52:13,+0000,,"Ada rencana mau nyekolahin anak (SMA) di ygy, tp lg rame isu klitih kok jadi ragu dan was was aja..pikir dulu",in,[],[],243613275,243613275,ubedasy,Curioushit,6,22,https://twitter.com/ubedasy/status/1477412373807861761,[],[],0,,False,0,0,0,,klitih,,,,,,,[],,,,
43,1477411906172309504,1477411906172309504,1641077422000.0,2022-01-01 22:50:22,+0000,,Ini kok fenomena Klitih lama2 serem juga.,in,[],[],34886146,34886146,djaycoholyc, Mas Djay™ | Fully Vaccinated,6,22,https://twitter.com/djaycoholyc/status/1477411906172309504,[],[],0,,False,0,2,1,,klitih,,,,,,,[],,,,
